B01001_001E,B19013_001E,NAME,state,county
52192,19617,"Vega Baja Municipio, Puerto Rico",72,145
6800,32397,"Lafayette County, Arkansas",05,073
18606,29320,"Phillips County, Arkansas",05,107
21464,43923,"Yell County, Arkansas",05,149
10874,43184,"Bradley County, Arkansas",05,011
20094,37974,"Polk County, Arkansas",05,113
23830,35425,"Ouachita County, Arkansas",05,103
12347,45113,"Little River County, Arkansas",05,081
43572,43371,"Miller County, Arkansas",05,091
78762,44029,"White County, Arkansas",05,145
64195,47040,"Lake County, California",06,033
76360,58054,"Yuba County, California",06,115
30818,56352,"Lassen County, California",06,035
499772,81018,"Sonoma County, California",06,097
180701,47622,"Imperial County, California",06,025
1656754,99406,"Alameda County, California",06,001
139623,88596,"Napa County, California",06,055
3040,52148,"Sierra County, California",06,091
217352,70228,"Yolo County, California",06,113
99244,66096,"Nevada County, California",06,057
87224,51416,"Mendocino County, California",06,045
10081570,68044,"Los Angeles County, California",06,037
1927470,124055,"Santa Clara County, California",06,085
43468,45241,"Siskiyou County, California",06,093
27495,45283,"Del Norte County, California",06,015
19557,55771,"Chaffee County, Colorado",08,015
59055,75937,"Garfield County, Colorado",08,045
574798,82986,"Jefferson County, Colorado",08,059
6384,54357,"Rio Blanco County, Colorado",08,103
8128,36084,"Conejos County, Colorado",08,021
504108,71202,"Adams County, Colorado",08,001
54681,84790,"Eagle County, Colorado",08,037
13127,57229,"Moffat County, Colorado",08,081
2026,53977,"Cheyenne County, Colorado",08,017
226941,50124,"Montgomery County, Alabama",01,101
95643,45983,"Marshall County, Alabama",01,095
57681,49358,"Blount County, Alabama",01,009
17133,50017,"Henry County, Alabama",01,067
362276,65449,"Madison County, Alabama",01,089
55380,58731,"Autauga County, Alabama",01,001
40541,45828,"Tallapoosa County, Alabama",01,123
26417,41732,"Geneva County, Alabama",01,061
10681,31014,"Wilcox County, Alabama",01,131
5698,87466,"Aleutians West Census Area, Alaska",02,016
875,79808,"Bristol Bay Borough, Alaska",02,060
13451,85839,"Kodiak Island Borough, Alaska",02,150
7715,60906,"Northwest Arctic Borough, Alaska",02,188
53053,43285,"McMinn County, Tennessee",47,107
32965,53197,"Marshall County, Tennessee",47,117
32719,42206,"Rhea County, Tennessee",47,143
21969,38864,"Scott County, Tennessee",47,151
76061,50392,"Anderson County, Tennessee",47,001
18213,36520,"Fentress County, Tennessee",47,049
49228,43171,"Gibson County, Tennessee",47,053
25443,40304,"Hardeman County, Tennessee",47,069
52340,58065,"Loudon County, Tennessee",47,105
315815,67429,"Rutherford County, Tennessee",47,149
19740,48068,"Smith County, Tennessee",47,159
136666,75991,"Wilson County, Tennessee",47,189
17811,41890,"Unicoi County, Tennessee",47,171
19461,46216,"Lincoln County, New Mexico",35,027
65144,43359,"Chaves County, New Mexico",35,005
70277,60546,"Lea County, New Mexico",35,025
149293,61200,"Santa Fe County, New Mexico",35,049
4133,35884,"Union County, New Mexico",35,059
11031,29755,"Sierra County, New Mexico",35,051
16858,42083,"Socorro County, New Mexico",35,053
18888,42702,"Roosevelt County, New Mexico",35,041
216069,40973,"Doña Ana County, New Mexico",35,013
18625,121324,"Los Alamos County, New Mexico",35,028
39159,39952,"Rio Arriba County, New Mexico",35,039
27738,30946,"San Miguel County, New Mexico",35,047
76027,48945,"Valencia County, New Mexico",35,061
15519,36120,"Torrance County, New Mexico",35,057
677858,53329,"Bernalillo County, New Mexico",35,001
66137,41988,"Otero County, New Mexico",35,035
26891,39413,"Cibola County, New Mexico",35,006
2040,31625,"De Baca County, New Mexico",35,011
4353,24798,"Guadalupe County, New Mexico",35,019
3526,41910,"Catron County, New Mexico",35,003
1435068,40088,"Bronx County, New York",36,005
462872,61359,"Onondaga County, New York",36,067
80583,56365,"Clinton County, New York",36,019
34390,54545,"Seneca County, New York",36,099
98787,104486,"Putnam County, New York",36,079
62057,54646,"Herkimer County, New York",36,043
109511,64944,"Ontario County, New York",36,069
96422,53663,"Steuben County, New York",36,101
4515,58675,"Hamilton County, New York",36,041
128496,46820,"Chautauqua County, New York",36,013
2589974,60231,"Kings County, New York",36,047
48686,62999,"Tioga County, New York",36,107
40904,52620,"Orleans County, New York",36,073
228502,84291,"Saratoga County, New York",36,091
60371,66787,"Columbia County, New York",36,021
26572,54524,"Lewis County, New York",36,049
968890,96610,"Westchester County, New York",36,119
44995,49544,"Delaware County, New York",36,025
49302,49462,"Montgomery County, New York",36,057
474893,82783,"Richmond County, New York",36,085
108913,50940,"St. Lawrence County, New York",36,089
102642,60240,"Tompkins County, New York",36,109
64276,61024,"Warren County, New York",36,113
47865,56023,"Cortland County, New York",36,023
293754,81219,"Dutchess County, New York",36,027
8582,50903,"Platte County, Wyoming",56,031
30140,60807,"Sheridan County, Wyoming",56,033
11882,52804,"Big Horn County, Wyoming",56,003
7472,65132,"Crook County, Wyoming",56,011
29148,63582,"Park County, Wyoming",56,029
38390,49322,"Albany County, Wyoming",56,001
15247,60161,"Carbon County, Wyoming",56,007
13342,54289,"Goshen County, Wyoming",56,015
20479,63403,"Uinta County, Wyoming",56,041
8027,54158,"Washakie County, Wyoming",56,043
4607,51413,"Hot Springs County, Wyoming",56,017
39812,55896,"Fremont County, Wyoming",56,013
9880,77403,"Sublette County, Wyoming",56,035
7049,57031,"Weston County, Wyoming",56,045
22988,20521,"Aibonito Municipio, Puerto Rico",72,009
38780,19605,"Juncos Municipio, Puerto Rico",72,077
22835,13992,"Lajas Municipio, Puerto Rico",72,079
17891,14012,"Adjuntas Municipio, Puerto Rico",72,001
31598,17000,"Camuy Municipio, Puerto Rico",72,027
26075,19432,"Naguabo Municipio, Puerto Rico",72,103
28112,18883,"Naranjito Municipio, Puerto Rico",72,105
85390,18647,"Arecibo Municipio, Puerto Rico",72,013
17805,17570,"Arroyo Municipio, Puerto Rico",72,015
23629,17473,"Quebradillas Municipio, Puerto Rico",72,115
40889,17261,"Guayama Municipio, Puerto Rico",72,057
1311,23333,"Culebra Municipio, Puerto Rico",72,049
46910,35018,"Gurabo Municipio, Puerto Rico",72,063
24079,17154,"Barceloneta Municipio, Puerto Rico",72,017
35428,14743,"Yauco Municipio, Puerto Rico",72,153
52803,16269,"Aguadilla Municipio, Puerto Rico",72,005
48487,16708,"Cabo Rojo Municipio, Puerto Rico",72,023
16929,16007,"Patillas Municipio, Puerto Rico",72,109
22403,19877,"Villalba Municipio, Puerto Rico",72,149
153779,29059,"Carolina Municipio, Puerto Rico",72,031
43785,22518,"Cayey Municipio, Puerto Rico",72,035
52507,20434,"Humacao Municipio, Puerto Rico",72,069
30962,20941,"Morovis Municipio, Puerto Rico",72,101
66338,32545,"Trujillo Alto Municipio, Puerto Rico",72,139
38836,18502,"Manatí Municipio, Puerto Rico",72,091
20383,16718,"Peñuelas Municipio, Puerto Rico",72,111
14056,19907,"Rincón Municipio, Puerto Rico",72,117
31442,16486,"San Germán Municipio, Puerto Rico",72,125
37120,15331,"San Sebastián Municipio, Puerto Rico",72,131
743341,60075,"Monroe County, New York",36,055
229959,56027,"Oneida County, New York",36,065
178665,64304,"Ulster County, New York",36,111
84895,54940,"Chemung County, New York",36,015
63591,59510,"Livingston County, New York",36,051
59972,54028,"Otsego County, New York",36,077
47424,53601,"Greene County, New York",36,039
306968,66252,"Albany County, New York",36,001
46688,48412,"Allegany County, New York",36,003
77121,48703,"Cattaraugus County, New York",36,009
71205,61633,"Madison County, New York",36,053
154859,65499,"Schenectady County, New York",36,093
57808,60524,"Genesee County, New York",36,037
25011,56563,"Yates County, New York",36,123
21033,39837,"Greene County, North Carolina",37,079
15004,46103,"Mitchell County, North Carolina",37,121
14097,46519,"Chowan County, North Carolina",37,041
11008,37830,"Alleghany County, North Carolina",37,005
81884,44511,"Caldwell County, North Carolina",37,027
157613,52056,"Catawba County, North Carolina",37,035
97282,42247,"Cleveland County, North Carolina",37,045
102491,52687,"Craven County, North Carolina",37,049
52648,36866,"Edgecombe County, North Carolina",37,065
59328,55856,"Granville County, North Carolina",37,077
132283,53554,"Harnett County, North Carolina",37,085
53957,48072,"Hoke County, North Carolina",37,093
114913,55945,"Henderson County, North Carolina",37,089
5213,39663,"Hyde County, North Carolina",37,095
175538,60955,"Iredell County, North Carolina",37,097
1074475,66641,"Mecklenburg County, North Carolina",37,119
19946,37146,"Northampton County, North Carolina",37,131
178433,47437,"Pitt County, North Carolina",37,147
140296,49842,"Rowan County, North Carolina",37,159
44479,40529,"Vance County, North Carolina",37,181
27969,41438,"Cherokee County, North Carolina",37,039
26363,69964,"Currituck County, North Carolina",37,053
231053,80033,"Union County, North Carolina",37,179
68469,44107,"Wilkes County, North Carolina",37,193
94030,49537,"Nash County, North Carolina",37,127
37213,48756,"Alexander County, North Carolina",37,003
36222,59381,"Dare County, North Carolina",37,055
19898,36466,"Warren County, North Carolina",37,185
81435,43877,"Wilson County, North Carolina",37,195
11548,50750,"Gates County, North Carolina",37,073
8509,39571,"Graham County, North Carolina",37,075
21499,45873,"Madison County, North Carolina",37,115
12701,46728,"Pamlico County, North Carolina",37,137
20557,48787,"Polk County, North Carolina",37,149
143118,47288,"Randolph County, North Carolina",37,151
45781,48054,"Stokes County, North Carolina",37,169
11922,35979,"Washington County, North Carolina",37,187
10946,42222,"Clay County, North Carolina",37,043
332861,46875,"Cumberland County, North Carolina",37,051
527868,53261,"Guilford County, North Carolina",37,081
42938,47252,"Jackson County, North Carolina",37,099
39514,50558,"Pasquotank County, North Carolina",37,139
132596,34976,"Robeson County, North Carolina",37,155
14260,39317,"Swain County, North Carolina",37,173
1069079,80591,"Wake County, North Carolina",37,183
24902,40213,"Anson County, North Carolina",37,007
45227,43646,"McDowell County, North Carolina",37,111
66362,55193,"Franklin County, North Carolina",37,069
9594,38158,"Jones County, North Carolina",37,103
34813,45507,"Macon County, North Carolina",37,113
131815,58236,"Brunswick County, North Carolina",37,019
33775,50212,"Transylvania County, North Carolina",37,175
47168,45212,"Beaufort County, North Carolina",37,013
56068,37628,"Columbus County, North Carolina",37,047
82919,57536,"Lincoln County, North Carolina",37,109
27252,44146,"Montgomery County, North Carolina",37,123
144836,71723,"Orange County, North Carolina",37,135
44997,36148,"Richmond County, North Carolina",37,153
63385,42151,"Sampson County, North Carolina",37,163
71971,43597,"Surry County, North Carolina",37,171
17506,40340,"Avery County, North Carolina",37,011
256886,52207,"Buncombe County, North Carolina",37,021
206615,67328,"Cabarrus County, North Carolina",37,025
22684,45733,"Caswell County, North Carolina",37,033
42257,60434,"Davie County, North Carolina",37,059
165381,49546,"Davidson County, North Carolina",37,057
58967,41764,"Duplin County, North Carolina",37,061
311848,60958,"Durham County, North Carolina",37,063
24012,41028,"Hertford County, North Carolina",37,091
60481,49994,"Lee County, North Carolina",37,105
227938,54891,"New Hanover County, North Carolina",37,129
60399,57240,"Pender County, North Carolina",37,141
123603,44416,"Wayne County, North Carolina",37,191
35076,37238,"Scotland County, North Carolina",37,165
54925,47526,"Watauga County, North Carolina",37,189
51190,35502,"Halifax County, North Carolina",37,083
163324,49688,"Alamance County, North Carolina",37,001
4095,35300,"Tyrrell County, North Carolina",37,177
31081,72045,"Stark County, North Dakota",38,089
3976,57582,"Wells County, North Dakota",38,103
2182,77232,"Burke County, North Dakota",38,013
10321,72147,"Mountrail County, North Dakota",38,061
35208,87161,"Williams County, North Dakota",38,105
922,75208,"Billings County, North Dakota",38,007
2466,54643,"Kidder County, North Dakota",38,043
3803,64798,"Cavalier County, North Dakota",38,019
2353,50938,"Grant County, North Dakota",38,037
5878,64179,"McHenry County, North Dakota",38,049
1744,70724,"Steele County, North Dakota",38,091
6873,47667,"Benson County, North Dakota",38,005
4125,60806,"LaMoure County, North Dakota",38,045
30868,70556,"Morton County, North Dakota",38,059
4395,76719,"Dunn County, North Dakota",38,025
2597,52587,"McIntosh County, North Dakota",38,051
2894,52039,"Nelson County, North Dakota",38,063
14511,43158,"Rolette County, North Dakota",38,079
10751,55700,"Walsh County, North Dakota",38,099
6502,60381,"Bottineau County, North Dakota",38,009
10706,58365,"Barnes County, North Dakota",38,003
70224,54051,"Grand Forks County, North Dakota",38,035
13334,77845,"McKenzie County, North Dakota",38,053
9584,68529,"McLean County, North Dakota",38,055
4126,55660,"Pierce County, North Dakota",38,069
2442,73182,"Renville County, North Dakota",38,075
3148,62442,"Bowman County, North Dakota",38,011
94793,71524,"Burleigh County, North Dakota",38,015
1872,59375,"Logan County, North Dakota",38,047
1842,78929,"Oliver County, North Dakota",38,065
20965,57674,"Stutsman County, North Dakota",38,093
11583,58910,"Ramsey County, North Dakota",38,071
3260,61425,"Foster County, North Dakota",38,031
2409,53565,"Griggs County, North Dakota",38,039
1409,51055,"Sheridan County, North Dakota",38,083
742,63611,"Slope County, North Dakota",38,087
56707,86715,"Union County, Ohio",39,159
28000,42832,"Pike County, Ohio",39,131
18809,55330,"Paulding County, Ohio",39,125
813589,57212,"Hamilton County, Ohio",39,061
1290360,61305,"Franklin County, Ohio",39,049
65299,47498,"Marion County, Ohio",39,101
92335,53243,"Tuscarawas County, Ohio",39,157
116099,58300,"Wayne County, Ohio",39,169
43572,54575,"Brown County, Ohio",39,015
380019,66117,"Butler County, Ohio",39,017
15211,49689,"Harrison County, Ohio",39,067
61481,57749,"Knox County, Ohio",39,083
173750,64589,"Licking County, Ohio",39,089
121100,49547,"Richland County, Ohio",39,139
13083,45673,"Vinton County, Ohio",39,163
27332,55267,"Carroll County, Ohio",39,019
75837,58450,"Hancock County, Ohio",39,063
204275,66968,"Clermont County, Ohio",39,025
154457,67609,"Fairfield County, Ohio",39,045
38160,59931,"Defiance County, Ohio",39,039
43016,44169,"Highland County, Ohio",39,071
27208,59695,"Henry County, Ohio",39,069
66371,46581,"Jefferson County, Ohio",39,081
162511,57618,"Portage County, Ohio",39,133
33911,64822,"Putnam County, Ohio",39,137
68024,50904,"Belmont County, Ohio",39,013
41957,52815,"Clinton County, Ohio",39,027
28620,47308,"Fayette County, Ohio",39,047
36022,50150,"Perry County, Ohio",39,127
57762,63633,"Pickaway County, Ohio",39,129
44135,68022,"Madison County, Ohio",39,097
86131,47254,"Muskingum County, Ohio",39,119
59029,54089,"Sandusky County, Ohio",39,143
28261,54254,"Van Wert County, Ohio",39,161
60426,50021,"Washington County, Ohio",39,167
45729,64074,"Auglaize County, Ohio",39,011
51513,55620,"Darke County, Ohio",39,037
40632,59099,"Ottawa County, Ohio",39,123
31425,50506,"Hardin County, Ohio",39,065
32450,47550,"Jackson County, Ohio",39,079
58339,52560,"Huron County, Ohio",39,077
65917,40905,"Athens County, Ohio",39,009
27776,39079,"Adams County, Ohio",39,001
177980,76600,"Medina County, Ohio",39,103
431102,48736,"Lucas County, Ohio",39,095
14416,46897,"Noble County, Ohio",39,121
178192,26420,"Bayamón Municipio, Puerto Rico",72,021
45588,21267,"Canóvanas Municipio, Puerto Rico",72,029
19224,13733,"Comerío Municipio, Puerto Rico",72,045
46152,20657,"Juana Díaz Municipio, Puerto Rico",72,075
8370,14135,"Las Marías Municipio, Puerto Rico",72,083
33500,15140,"Corozal Municipio, Puerto Rico",72,047
10776,20844,"Maunabo Municipio, Puerto Rico",72,095
139671,17069,"Ponce Municipio, Puerto Rico",72,113
72864,28834,"Toa Alta Municipio, Puerto Rico",72,135
77810,25105,"Toa Baja Municipio, Puerto Rico",72,137
8642,14936,"Vieques Municipio, Puerto Rico",72,147
33499,16295,"Yabucoa Municipio, Puerto Rico",72,151
37954,16738,"Aguada Municipio, Puerto Rico",72,003
128937,25136,"Caguas Municipio, Puerto Rico",72,025
39607,19726,"Cidra Municipio, Puerto Rico",72,041
38906,19692,"Coamo Municipio, Puerto Rico",72,043
36803,30732,"Dorado Municipio, Puerto Rico",72,051
18224,21850,"Luquillo Municipio, Puerto Rico",72,089
28393,17036,"Barranquitas Municipio, Puerto Rico",72,019
20982,15099,"Orocovis Municipio, Puerto Rico",72,107
37209,19380,"San Lorenzo Municipio, Puerto Rico",72,129
11515,18309,"Ceiba Municipio, Puerto Rico",72,037
16513,16867,"Ciales Municipio, Puerto Rico",72,039
41707,16540,"Isabela Municipio, Puerto Rico",72,071
14539,14808,"Jayuya Municipio, Puerto Rico",72,073
25696,16532,"Lares Municipio, Puerto Rico",72,081
335468,22710,"San Juan Municipio, Puerto Rico",72,127
37106,20048,"Vega Alta Municipio, Puerto Rico",72,143
6075,12441,"Maricao Municipio, Puerto Rico",72,093
55351,52500,"Seneca County, Ohio",39,147
372404,53860,"Stark County, Ohio",39,151
36585,46606,"Coshocton County, Ohio",39,031
201135,106908,"Delaware County, Ohio",39,041
93843,82303,"Geauga County, Ohio",39,055
28390,52363,"Hocking County, Ohio",39,073
229954,64466,"Lake County, Ohio",39,085
76948,51092,"Ross County, Ohio",39,141
1247451,50366,"Cuyahoga County, Ohio",39,035
43901,63753,"Holmes County, Ohio",39,075
105371,61041,"Miami County, Ohio",39,109
13942,45289,"Monroe County, Ohio",39,111
200367,47280,"Trumbull County, Ohio",39,155
130150,62390,"Wood County, Ohio",39,173
53536,52823,"Ashland County, Ohio",39,005
4922,52428,"Dewey County, Oklahoma",40,043
3760,46154,"Harper County, Oklahoma",40,059
46683,65357,"Logan County, Oklahoma",40,083
646419,55517,"Tulsa County, Oklahoma",40,143
51886,54997,"Washington County, Oklahoma",40,147
2710,48344,"Harmon County, Oklahoma",40,057
12687,42348,"Haskell County, Oklahoma",40,061
38749,42998,"Okmulgee County, Oklahoma",40,111
47226,49103,"Osage County, Oklahoma",40,113
6158,39895,"Jefferson County, Oklahoma",40,067
61898,54006,"Garfield County, Oklahoma",40,047
27835,47125,"Garvin County, Oklahoma",40,049
44146,46784,"Pittsburg County, Oklahoma",40,121
38355,50392,"Pontotoc County, Oklahoma",40,123
3667,51302,"Roger Mills County, Oklahoma",40,129
20727,60147,"Woodward County, Oklahoma",40,153
48664,42774,"Cherokee County, Oklahoma",40,021
42433,41696,"Delaware County, Oklahoma",40,041
4015,53245,"Ellis County, Oklahoma",40,045
55071,60875,"Grady County, Oklahoma",40,051
81815,41603,"Payne County, Oklahoma",40,119
72154,49250,"Pottawatomie County, Oklahoma",40,125
71427,51318,"Creek County, Oklahoma",40,037
7413,42280,"Tillman County, Oklahoma",40,141
11225,53274,"Washita County, Oklahoma",40,149
5858,50885,"Cotton County, Oklahoma",40,033
8886,38019,"Kiowa County, Oklahoma",40,075
50026,40677,"Le Flore County, Oklahoma",40,079
33016,37061,"McCurtain County, Oklahoma",40,089
7692,54332,"Major County, Oklahoma",40,093
41044,50345,"Mayes County, Oklahoma",40,097
787216,54520,"Oklahoma County, Oklahoma",40,109
29152,49900,"Custer County, Oklahoma",40,039
10063,49399,"Love County, Oklahoma",40,085
22268,50721,"Beckham County, Oklahoma",40,009
14807,34489,"Choctaw County, Oklahoma",40,023
25063,49703,"Jackson County, Oklahoma",40,065
34895,50671,"Lincoln County, Oklahoma",40,081
16412,48009,"Pawnee County, Oklahoma",40,117
24832,39373,"Seminole County, Oklahoma",40,133
2174,46328,"Cimarron County, Oklahoma",40,025
9556,45792,"Blaine County, Oklahoma",40,011
5581,40938,"Coal County, Oklahoma",40,029
4397,57727,"Grant County, Oklahoma",40,053
15694,57777,"Kingfisher County, Oklahoma",40,073
39247,67662,"McClain County, Oklahoma",40,087
16505,45746,"Marshall County, Oklahoma",40,095
11335,56117,"Noble County, Oklahoma",40,103
10322,43145,"Nowata County, Oklahoma",40,105
91353,65434,"Rogers County, Oklahoma",40,131
41709,40351,"Sequoyah County, Oklahoma",40,135
5847,61852,"Alfalfa County, Oklahoma",40,003
9043,54282,"Woods County, Oklahoma",40,151
279274,64016,"Cleveland County, Oklahoma",40,027
12067,38411,"Okfuskee County, Oklahoma",40,107
13823,39316,"Atoka County, Oklahoma",40,005
26337,52171,"Union County, Oregon",41,061
339641,59625,"Marion County, Oregon",41,047
109114,47267,"Douglas County, Oregon",41,019
23607,53277,"Jefferson County, Oregon",41,031
83037,62691,"Polk County, Oregon",41,053
186251,67043,"Deschutes County, Oregon",41,017
125048,55893,"Linn County, Oregon",41,043
104831,63902,"Yamhill County, Oregon",41,071
16019,45998,"Baker County, Oregon",41,001
66921,46491,"Klamath County, Oregon",41,035
48547,47882,"Lincoln County, Oregon",41,041
91107,62077,"Benton County, Oregon",41,003
23011,49006,"Crook County, Oregon",41,013
1642,51071,"Sherman County, Oregon",41,055
7267,40735,"Harney County, Oregon",41,025
30412,43313,"Malheur County, Oregon",41,045
7004,51224,"Wallowa County, Oregon",41,063
1415,40926,"Wheeler County, Oregon",41,069
11303,54269,"Morrow County, Oregon",41,049
63686,45051,"Coos County, Oregon",41,011
22650,48440,"Curry County, Oregon",41,015
1878,47500,"Gilliam County, Oregon",41,021
23209,65679,"Hood River County, Oregon",41,027
7837,37898,"Lake County, Oregon",41,037
804606,69176,"Multnomah County, Oregon",41,051
55453,65928,"Pike County, Pennsylvania",42,103
40483,58997,"Snyder County, Pennsylvania",42,109
40970,54966,"Susquehanna County, Pennsylvania",42,115
85665,50304,"Crawford County, Pennsylvania",42,039
273835,51529,"Erie County, Pennsylvania",42,049
14506,53476,"Fulton County, Pennsylvania",42,057
24624,53879,"Juniata County, Pennsylvania",42,067
142674,52280,"Schuylkill County, Pennsylvania",42,107
27327,59415,"Wyoming County, Pennsylvania",42,131
102470,67253,"Adams County, Pennsylvania",42,001
65867,51410,"Armstrong County, Pennsylvania",42,005
38915,50923,"Clinton County, Pennsylvania",42,035
63887,57006,"Carbon County, Pennsylvania",42,025
161960,60403,"Centre County, Pennsylvania",42,027
91761,48671,"Northumberland County, Pennsylvania",42,097
302809,70471,"Northampton County, Pennsylvania",42,095
51818,49945,"Venango County, Pennsylvania",42,121
165833,57807,"Beaver County, Pennsylvania",42,007
210652,52821,"Lackawanna County, Pennsylvania",42,069
41401,48647,"McKean County, Pennsylvania",42,083
131302,47364,"Fayette County, Pennsylvania",42,051
823823,91546,"Montgomery County, Pennsylvania",42,091
79908,49015,"Clearfield County, Pennsylvania",42,033
139729,60281,"Lebanon County, Pennsylvania",42,075
114330,54241,"Lycoming County, Pennsylvania",42,081
18259,58333,"Montour County, Pennsylvania",42,093
39756,50250,"Warren County, Pennsylvania",42,123
186899,70668,"Butler County, Pennsylvania",42,019
30340,53440,"Elk County, Pennsylvania",42,047
540999,66056,"Lancaster County, Pennsylvania",42,071
111518,50696,"Mercer County, Pennsylvania",42,085
16806,45419,"Potter County, Pennsylvania",42,105
40944,51324,"Tioga County, Pennsylvania",42,117
82801,79454,"Newport County, Rhode Island",44,005
635737,58974,"Providence County, Rhode Island",44,007
48764,83092,"Bristol County, Rhode Island",44,001
168301,51399,"Aiken County, South Carolina",45,003
9024,27185,"Allendale County, South Carolina",45,005
26927,49127,"Edgefield County, South Carolina",45,037
32311,42442,"Chester County, South Carolina",45,023
37585,36324,"Colleton County, South Carolina",45,029
31308,32063,"Marion County, South Carolina",45,067
290278,61173,"Lexington County, South Carolina",45,063
77528,49134,"Oconee County, South Carolina",45,073
215044,63309,"Berkeley County, South Carolina",45,015
401165,64022,"Charleston County, South Carolina",45,019
61952,48456,"Georgetown County, South Carolina",45,043
26753,33586,"Marlboro County, South Carolina",45,069
198064,50865,"Anderson County, South Carolina",45,007
45953,41505,"Chesterfield County, South Carolina",45,025
70411,42336,"Greenwood County, South Carolina",45,047
332172,50704,"Horry County, South Carolina",45,051
65112,51479,"Kershaw County, South Carolina",45,055
87687,37955,"Orangeburg County, South Carolina",45,075
307617,52332,"Spartanburg County, South Carolina",45,083
14376,31422,"Bamberg County, South Carolina",45,009
186095,68377,"Beaufort County, South Carolina",45,013
14663,46339,"Calhoun County, South Carolina",45,017
30689,30812,"Dillon County, South Carolina",45,033
20303,45714,"Saluda County, South Carolina",45,081
411357,54767,"Richland County, South Carolina",45,079
22565,38213,"Fairfield County, South Carolina",45,039
19564,33429,"Hampton County, South Carolina",45,049
507003,60351,"Greenville County, South Carolina",45,045
92308,58849,"Lancaster County, South Carolina",45,057
158299,63080,"Dorchester County, South Carolina",45,035
138475,47058,"Florence County, South Carolina",45,041
66846,43304,"Laurens County, South Carolina",45,059
9531,43633,"McCormick County, South Carolina",45,065
124029,49573,"Pickens County, South Carolina",45,077
27490,41186,"Union County, South Carolina",45,087
31324,32485,"Williamsburg County, South Carolina",45,089
2763,64083,"Aurora County, South Dakota",46,003
7149,58158,"Grant County, South Dakota",46,051
5458,57720,"Tripp County, South Dakota",46,123
2791,37400,"Ziebach County, South Dakota",46,137
6483,54423,"Spink County, South Dakota",46,115
6929,54737,"Bon Homme County, South Dakota",46,009
34601,58136,"Brookings County, South Dakota",46,011
6747,50588,"Fall River County, South Dakota",46,047
6025,67105,"Hamlin County, South Dakota",46,057
3290,33295,"Jackson County, South Dakota",46,071
8719,58522,"Custer County, South Dakota",46,033
1319,57788,"Hyde County, South Dakota",46,069
2312,55096,"Faulk County, South Dakota",46,049
7308,57089,"Hutchinson County, South Dakota",46,067
5457,55583,"Walworth County, South Dakota",46,129
2026,34808,"Buffalo County, South Dakota",46,017
5486,46679,"Day County, South Dakota",46,037
2929,58684,"Douglas County, South Dakota",46,043
1306,59655,"Harding County, South Dakota",46,063
2297,44574,"McPherson County, South Dakota",46,089
10287,50348,"Roberts County, South Dakota",46,109
1305,62153,"Sully County, South Dakota",46,119
56826,82473,"Lincoln County, South Dakota",46,083
12717,61846,"Lake County, South Dakota",46,079
25478,52641,"Lawrence County, South Dakota",46,081
28026,56376,"Codington County, South Dakota",46,029
10225,46508,"Butte County, South Dakota",46,019
4150,35759,"Corson County, South Dakota",46,031
3909,71324,"Edmunds County, South Dakota",46,045
1485,54449,"Campbell County, South Dakota",46,021
3425,47500,"Bennett County, South Dakota",46,007
2018,42250,"Haakon County, South Dakota",46,055
793,46149,"Jones County, South Dakota",46,075
27717,60578,"Meade County, South Dakota",46,093
8300,59242,"Turner County, South Dakota",46,125
38915,58216,"Brown County, South Dakota",46,013
3399,64696,"Hanson County, South Dakota",46,061
5548,61507,"McCook County, South Dakota",46,087
2052,30650,"Mellette County, South Dakota",46,095
6507,61538,"Moody County, South Dakota",46,101
110685,57039,"Pennington County, South Dakota",46,103
15368,70378,"Union County, South Dakota",46,127
2211,52910,"Miner County, South Dakota",46,097
22421,53715,"Asotin County, Washington",53,003
19594,48294,"Adams County, Washington",53,001
2230,55900,"Garfield County, Washington",53,023
63804,57634,"Mason County, Washington",53,045
125612,67028,"Skagit County, Washington",53,057
44655,51775,"Stevens County, Washington",53,065
505505,56904,"Spokane County, Washington",53,063
10574,54631,"Lincoln County, Washington",53,043
76229,58795,"Chelan County, Washington",53,007
31285,55127,"Jefferson County, Washington",53,031
265882,75411,"Kitsap County, Washington",53,035
2195502,94974,"King County, Washington",53,033
21688,46733,"Pacific County, Washington",53,049
13377,50591,"Pend Oreille County, Washington",53,051
16788,63622,"San Juan County, Washington",53,055
11753,65181,"Skamania County, Washington",53,059
49231,42745,"Whitman County, Washington",53,075
249697,51637,"Yakima County, Washington",53,077
75392,52192,"Clallam County, Washington",53,009
106778,54506,"Cowlitz County, Washington",53,015
7578,41939,"Ferry County, Washington",53,019
78145,53484,"Lewis County, Washington",53,041
42023,62951,"Douglas County, Washington",53,017
82866,68604,"Island County, Washington",53,029
877013,72113,"Pierce County, Washington",53,053
92009,63584,"Franklin County, Washington",53,021
60365,57858,"Walla Walla County, Washington",53,071
220821,62984,"Whatcom County, Washington",53,073
11616,42216,"Grant County, West Virginia",54,023
23309,47857,"Hampshire County, West Virginia",54,027
22459,51496,"Brooke County, West Virginia",54,009
8560,45545,"Doddridge County, West Virginia",54,017
13805,47438,"Hardy County, West Virginia",54,031
56355,50305,"Marion County, West Virginia",54,049
24290,32764,"Mingo County, West Virginia",54,059
29383,45763,"Hancock County, West Virginia",54,029
31308,48557,"Marshall County, West Virginia",54,051
